country,year,population,eci_trade,exports,fitness_trade,eci_publications,fitness_publications,documents,citations,eci_patents,fitness_patents,patents,eci_services,fitness_services,service_exports,gdp_start,emissions,hum_cap,eci_similarity_trade,eci_similarity_publications,eci_similarity_patents,eci_similarity_services,entropy_trade,entropy_publications,entropy_patents,entropy_services,hhi_trade,hhi_publications,hhi_patents,hhi_services,nat_res
SAU,2015,30460310.75,0.637182672304388,0.774157121322224,0.471716001521978,0.62985039700008,0.788590274366033,0.776229098617269,795507.5,0.735189400281688,0.66219772326887,0.592672653837906,0.203043674880069,0.45682681487735,0.633118249590111,48250.7971803253,-14.6943833105811,9.658,0.40461020191488,0.629041413230017,0.665425468758172,0.188651811570273,0.402847117843866,0.99373081208914,0.919927433011103,0.402847117843866,0.552251670031396,0.00439733817451725,0.0687111029647736,0.552251670031396,9.08124465521412
SGP,2015,5429081.25,0.906794643409365,1,0.774264449751253,0.810886019009378,0.815347435220655,0.969705514354399,1371570,0.762174644706344,0.81374235414905,0.909569877290444,0.724845653388539,0.628618773374367,0.973198566237471,86580.9909345168,-15.8664322174987,11.668,0.955176875773928,0.77064283301241,0.81969493295338,0.526432395450356,0.900995481651367,0.992523354816303,0.978019300128015,0.900995481651367,0.0753308866161732,0.00524220886569534,0.0185982176841048,0.0753308866161732,9.80865702063028
SLV,2015,6281060.75,0.605090436434724,0.443749701804236,0.7028818407237,0.219598882613443,0.28452166796861,0.240373309789661,3652,0.599828748462031,0.21063926680765,0.295153551308387,NaN,NaN,NaN,7945.30490892907,-15.2075569715829,7.415,0.428778910507786,0.123995308466774,0.114891273153251,NaN,0.958901407235603,0.689299881179198,0.77028922497822,0.958901407235603,0.0300715845098362,0.24710873675878,0.19942317493923,0.0300715845098362,5.7798865248733
SRB,2015,7147292,0.700209383640146,0.55213733447646,0.800949776152597,0.637203480957482,0.76493083741415,0.836266594723679,195007.75,0.634638917818355,0.62277479671192,0.540449314824713,NaN,NaN,NaN,15274.6254667944,-14.3822677434555,11.14,0.702561087544806,0.641438249652922,0.574798832448165,NaN,0.990672445926438,0.990984774926654,0.954906139151777,0.990672445926438,0.0066791533987575,0.0064143977973866,0.0383993317328862,0.0066791533987575,6.85198451372346
SVK,2015,5415855.5,0.819474569656984,0.82204419544914,0.782036102562275,0.636979256130741,0.766267851808971,0.854240124672584,150727.25,0.779510985537435,0.782094580860633,0.652959921081521,0.526570771980212,0.612383405509537,0.656809938368591,27285.9895421111,-15.1558324126348,12.504,0.832868879371937,0.657926333671885,0.816918958040843,0.330912967280417,0.951217344624278,0.993654171702627,0.989240984796014,0.951217344624278,0.0362213423960584,0.00443324470277165,0.00896832510128547,0.0362213423960584,8.25379210892178
SVN,2015,2060655.75,0.882920264583017,0.817270857785471,0.848806276000609,0.712104395426231,0.801377024598499,0.940945706276807,221358.25,0.800128690440243,0.784346263739001,0.813304739390465,0.346578389516433,0.621919087265402,0.708469626624274,32935.2480631885,-15.1878937952468,11.716,0.884254196995854,0.717159156353077,0.793975579570428,0.375058405193302,0.981519551221553,0.996817191998072,0.970915145628692,0.981519551221553,0.01339213702891,0.002212874294381,0.0246196662260038,0.01339213702891,8.43312211743626
SWE,2015,9653762.25,0.926519818911327,0.836916243152483,0.872558286176007,0.908619673124968,0.908211471597501,0.971417753609836,1981735,1,0.921910417645095,0.981135938111717,0.910154689992385,0.816338192042982,0.905730043940268,49237.7404106531,-16.0417120129965,11.95,0.942607576587825,0.914828876685055,0.958071275634955,0.957011593166025,0.989906363141592,0.997538176848393,0.959531733120183,0.989906363141592,0.00720723071158666,0.00175516080208764,0.0352459981936153,0.00720723071158666,8.78782872766168
THA,2015,68283438.75,0.748358445027171,0.623388537755494,0.863146894121416,0.56675356230802,0.760653701250397,0.66222273182227,362546,0.727741740224103,0.780558892313984,0.453963505680942,0.301421131984166,0.706949521117062,0.410451658009515,15832.8558789885,-14.8335477958214,9.7,0.574587689847083,0.565338485115391,0.779281096409608,0.104675218385147,0.987132811980911,0.992229085086076,0.9834719901516,0.987132811980911,0.00916357257705815,0.00551152140331111,0.0138801210235346,0.00916357257705815,6.99996226608545
TTO,2015,1357797.75,0.526748394355565,0.782756549244416,0.445313068183912,0.367461966649885,0.505897585845175,0.554844989865769,8675.75,0.271135711668531,0.299047142737401,0.487308579420321,NaN,NaN,NaN,28973.850300309,-14.232214796387,11.14,0.415500964147077,0.27767132469466,0.208084637176557,NaN,0.81517614047326,0.849107447944253,0.778925918757068,0.81517614047326,0.141164369285716,0.116943635335978,0.192008457305392,0.141164369285716,8.95500263188958
TUN,2015,11010772,0.633741777722285,0.523151416307423,0.781935140990374,0.664446091131128,0.783934878842134,0.77982139655325,144398,0.44631449439941,0.475221298563862,0.436830703922383,0.169945073158567,0.671543471387543,0.322405865976378,10994.1701862424,-14.9621432323849,8.156,0.429038097061016,0.634133467230333,0.38276539359854,0.109893357727644,0.97006663976266,0.991382922690524,0.914728259851038,0.97006663976266,0.021627147038893,0.00608205274927808,0.0729022118778152,0.021627147038893,6.24926486187361
TUR,2015,76583793.75,0.67627910169028,0.554126921176597,0.865679564526918,0.783840386760441,0.831465234844186,0.764379217491653,924179,0.923207841716182,0.850898247755304,0.582042235229758,0.135190876694888,0.405794662863884,0.564034229378263,24392.1774486143,-15.3090853642824,8.523,0.725192335881849,0.713501064077398,0.906053253999483,0.0264569628331882,0.993804060909757,0.992701379154047,0.956183474565485,0.993804060909757,0.00439414091270674,0.00525362998318297,0.0378775804962175,0.00439414091270674,6.83453066118993
TZA,2015,49244841.5,0.429729448556379,0.186255271232143,0.698321296508813,0.492007437132534,0.680545050783886,0.426902802778416,47776.75,0.0331506617360767,0.0332838711417989,0.136665880671535,NaN,NaN,NaN,2243.39528336761,-13.9580809870057,6.899,0.372808733210889,0.483903787586707,0.0477053296602996,NaN,0.848971957126961,0.956191048493462,0.402331318744414,0.848971957126961,0.120530934872502,0.0317247824489519,0.538667973541132,0.120530934872502,4.78498822164724
UGA,2015,36347549,0.498233520540926,0.0923750354419757,0.69496796591609,0.493032941315768,0.671591151915652,0.462901092390548,49590.5,0.182508942209327,0.043538743071651,0.148773475853316,NaN,NaN,NaN,2025.70327130074,-14.2488268346796,6.539,0.339975033759414,0.484841513906907,0.225036503763004,NaN,0.944117652069665,0.950647664859685,0.418999828752366,0.944117652069665,0.0416763375610494,0.0358573630883437,0.535073913823448,0.0416763375610494,3.98531312049757
UKR,2015,45377295.25,0.707939754467751,0.495959333604944,0.778433067149901,0.660157456322833,0.714336392451917,0.673668333720936,144399,0.800958564003122,0.829723872351057,0.519259307663438,NaN,NaN,NaN,12181.5403293928,-14.3060552030478,10.565,0.704039425719361,0.625533243621206,0.916134063776354,NaN,0.973883057315718,0.977221754168622,0.979060376168003,0.973883057315718,0.0187750481914249,0.0161439671644779,0.0180212401207168,0.0187750481914249,6.88820199916761
URY,2015,3395215.75,0.634805253254868,0.588527582096684,0.703076008965994,0.56608143751208,0.744336777300195,0.703070782933209,50538.25,0.456476323796002,0.470335825434123,0.524718695648628,NaN,NaN,NaN,21879.0477527467,-14.5015266615382,8.914,0.523031899882298,0.464355258004556,0.353082550672053,NaN,0.958427637852828,0.986156618063136,0.880494146590495,0.958427637852828,0.0300569038133778,0.00977337948401183,0.102715550232723,0.0300569038133778,7.61338044501334
USA,2015,317265733,0.881767682595644,0.663895812702066,0.96394574678081,1,1,0.904159664756577,20206499.75,0.852964096420721,0.863374275387977,0.912514879015564,0.805952729502887,0.894222760956561,0.905346925491943,56887.3516135525,-14.9075212948649,12.423,0.946076050595479,0.983802115704507,0.90155579419664,0.889258528094434,0.99298315463439,0.999008510187738,0.974044508208007,0.99298315463439,0.00501582154799014,0.00069805695655707,0.0220425518064609,0.00501582154799014,7.33691022460111
UZB,2015,30518575,0.492819086128276,0.2478827707689,0.631314100501666,0.508016201228275,0.537198597743201,0.310629575984628,7275.25,0.305993179524489,0.269789131049358,0.196979661946804,NaN,NaN,NaN,5932.57436729201,-13.5787656206473,10.9395454545455,0.328817520644603,0.48488587674668,0.293768982789766,NaN,0.90240992354077,0.917803805567179,0.825190388247182,0.90240992354077,0.0720851145345243,0.05939898158049,0.151778240789835,0.0720851145345243,4.79796743118969
VNM,2015,91236362.75,0.589775536071346,0.522472742953821,0.830823600072575,0.564044629105487,0.748956763002799,0.512597553490602,123767,0.625497866130577,0.658409504280297,0.289790385658795,0.154940609658883,0.645509768682567,0.155970354417544,5981.61698742001,-14.4695409201813,7.764,0.510579608665785,0.582519020166364,0.596526524082742,0.11214924090282,0.975488387117201,0.993477096365937,0.970944689326916,0.975488387117201,0.0177591674339411,0.00453346396092059,0.0245003484071309,0.0177591674339411,6.18986781545051
ZAF,2015,54112584.25,0.642235835056715,0.550886888948923,0.833988298250254,0.781748875143571,0.836240629217223,0.719425361426625,567135.75,0.910287553641177,0.888682262681295,0.594063900898024,0.356810735950478,0.739467699591542,0.46143194988921,14015.9952385747,-14.2109751498008,9.534,0.554369833944896,0.87161836034246,0.951981348893827,0.1817872288206,0.957649324525374,0.998595923273515,0.99511010319385,0.957649324525374,0.0308989381516554,0.000967669106054508,0.0042085587524283,0.0308989381516554,7.24910749130751
AGO,2018,29338354.5,0.25533121794435,0.499145863394425,0.167119959783913,0.0302430394461334,0.112760839977152,0.0664172355519767,1831.75,0.389990835318552,0.0077211776828539,0.122571476396292,NaN,NaN,NaN,7462.45139738078,-14.7346204119084,3.251,0.117981868119861,0.00936683809112407,0.407802361791983,NaN,0.189637769351817,0.443977983148881,0.19091313674299,0.189637769351817,0.782627562146795,0.473271742633561,0.793165160375831,0.782627562146795,7.14292950590663
ALB,2018,2874159.25,0.466253419783362,0.43964782942243,0.693434378346066,0.354736569475303,0.446163479092452,0.495186337454828,9141.25,0.467498076144229,0.26295381884303,0.412919392616399,NaN,NaN,NaN,12564.5992382016,-15.0999016111769,10.159,0.528614123136801,0.312538824810332,0.349552461115973,NaN,0.942233372157582,0.815776963565602,0.735417036274299,0.942233372157582,0.0426931954042438,0.142573324202142,0.249118995706032,0.0426931954042438,5.96407630545738
ARE,2018,9435510.75,0.573149651519674,0.877504676454231,0.696594188429387,0.69779475693432,0.772525070733836,0.787191425539592,142729.5,0.703562739237825,0.707798905564112,0.628411456967739,NaN,NaN,NaN,66482.5338203271,-14.6909360384211,10.23,0.504392347172997,0.666017470340992,0.692527414954756,NaN,0.858753941637068,0.993624030897098,0.948022639077317,0.858753941637068,0.109873260576178,0.00445327974765947,0.0472254291036046,0.109873260576178,9.70172217708383
ARG,2018,43815411.75,0.562123372857938,0.50714955847525,0.752045087814674,0.718332775360756,0.807092600165029,0.706739949915421,275218.5,0.683316127843438,0.667412613503049,0.455785925487895,0.382171415784184,0.896090509021985,0.546900247758051,23366.9433669126,-14.845291868851,9.886,0.579169456590021,0.729848715687938,0.704894310222488,0.164812111109852,0.946386141881794,0.997165405636362,0.901302001987659,0.946386141881794,0.0394480544057849,0.00198531217546996,0.0905855786465058,0.0394480544057849,6.93535751131814
ARM,2018,2939559,0.551045981101358,0.437375363946483,0.632996672865265,0.453668318846125,0.55456703878752,0.637812914379459,26786.25,0.482360829094741,0.402170102874676,0.562667246178694,NaN,NaN,NaN,11863.6621586077,-15.1288918000609,10.887,0.493706360035035,0.409667431353291,0.421704766634161,NaN,0.898146248363261,0.879579815099407,0.743043197983399,0.898146248363261,0.0762786974862004,0.0899571750600704,0.240850182402446,0.0762786974862004,6.53039390840816
AUS,2018,24397862.5,0.482886597053738,0.766921478079244,0.699881683589059,0.954819525097958,0.951131558316074,0.969248034121629,2997093,0.916844695943578,0.910361632468208,0.843716091227442,0.478729374207869,0.69219814921172,0.922384302478358,48278.2452741818,-14.4886737858511,13.202,0.58715328690344,0.985207215685533,0.912244491464475,0.435677077379792,0.885154041718933,1,0.976998093270142,0.885154041718933,0.0868558210322963,0,0.0211039128881274,0.0868558210322963,9.0020284536485
AUT,2018,8754363.5,0.875297626815037,0.853603811328732,0.92383537379065,0.826693033112868,0.866497315157398,0.938798040043263,797583.5,0.992414680479316,0.979484751264125,0.934328786460568,0.489961588452239,0.92233802521664,0.854782289317515,53912.7395005686,-15.6413891697496,11.554,0.951148129576267,0.885641821599271,0.991583387188606,0.521901703621206,1,0.999441832305207,1,1,0,0.000369638403656744,0,0,8.71230819965309
AZE,2018,9800239.25,0.358028154680298,0.529463479585786,0.41274388621901,0.389053553669332,0.54062458139428,0.531258732540542,18814.5,0.440879181694699,0.344889739609444,0.329268443633329,NaN,NaN,NaN,14353.9511076959,-14.3650218933683,10.808,0.251004916495477,0.39066644251583,0.36720976811254,NaN,0.306022892627499,0.920992453773706,0.841890499697327,0.306022892627499,0.654846107777502,0.0568909986789103,0.144629232626192,0.654846107777502,7.34401652577711
BEL,2018,11351957.5,0.786802381660761,0.940333293823841,0.912778954496476,0.875972359581039,0.884950089586432,0.939486477745627,1156305.5,0.90088778608571,0.888499761903364,0.906183518103548,0.703460235396037,0.562234822487923,0.878727222705696,50213.8158665088,-15.4628333980347,11.337,0.889995217298361,0.915053465688518,0.943550747395934,0.63790408219211,0.983315340472982,0.998645983427308,0.971882484234042,0.983315340472982,0.0119838229379952,0.000965030620155954,0.0255871599581321,0.0119838229379952,9.24422777433315
BGD,2018,158823893,0.350999375272221,0.282869018518867,0.61703465667974,0.504388260359522,0.718981227377387,0.489163493843055,93142.25,0.238307948477324,0.33018237734506,0.0919864798960239,NaN,NaN,NaN,4055.45363933363,-15.0368128133868,5.766,0.335572055565325,0.522226771680965,0.230784907211795,NaN,0.898248719760208,0.985726963535367,0.709566265514348,0.898248719760208,0.0751785251021327,0.0101068167484366,0.271259812836325,0.0751785251021327,2.40642106164025
BGR,2018,7101699.25,0.659066628563259,0.660232296340792,0.851087943890292,0.555637168457199,0.741717332971247,0.767605766422335,89928.75,0.707100850647795,0.717168812249968,0.608214100894872,0.331567535135997,0.623460320266432,0.491534989566416,21101.2577106152,-14.8097797511086,11.297,0.720496615142762,0.568231774153488,0.714319723998321,0.449343089637302,0.989055722828508,0.99169291088215,0.954282507195656,0.989055722828508,0.00787661166684622,0.00580777277135566,0.0417366943960969,0.00787661166684622,7.69393694814114
BHR,2018,1465290.75,0.594598190755625,0.756209496535226,0.628764882617412,0.462861528032196,0.586282941778622,0.63821503103241,13623,0.411142727736814,0.28428105295018,0.527534806575056,NaN,NaN,NaN,47536.8714327676,-14.1915788748253,9.343,0.483361834761428,0.387913484478295,0.310574546381287,NaN,0.85014449019426,0.852142734380735,0.656075127280674,0.85014449019426,0.118776540838528,0.115592515431175,0.322312617389671,0.118776540838528,8.81249492265476
BIH,2018,3372772,0.630342775637419,0.553337830082559,0.75734271535581,0.483999709612031,0.617531370590652,0.653009504443776,18023,0.452728527325597,0.377087917211415,0.481669997714986,NaN,NaN,NaN,13491.3874828657,-14.3508303492093,10.433,0.616615868300194,0.437000529112226,0.337102463497078,NaN,0.987039239433874,0.909816072922435,0.817159205352222,0.987039239433874,0.00919035102138732,0.0676020119089848,0.168206387004142,0.00919035102138732,6.80493914840224
BLR,2018,9457057.25,0.713343103782397,0.610743309958836,0.768473696061423,0.487430218485956,0.641884944438315,0.632842413469987,35851.25,0.589463734048521,0.635275883201978,0.488884980141256,NaN,NaN,NaN,18394.1681682912,-14.5274762472329,11.1,0.701314571409314,0.469355546372666,0.611753087628419,NaN,0.911309473044793,0.958789883677897,0.951397683290434,0.911309473044793,0.0686669601338963,0.0294237215105413,0.0443747768485206,0.0686669601338963,7.42546773025146
BOL,2018,11111886.75,0.353492194689929,0.433445393960255,0.584212762902459,0.390240408579237,0.529381841417087,0.377352983759702,9834,0.20989791470723,0.0255817999261311,0.213466507796492,NaN,NaN,NaN,8316.54631558172,-14.3231873883853,9.15,0.328942711458888,0.349916325200706,0.112172512064479,NaN,0.77179796778741,0.929031498854469,0.676522872694015,0.77179796778741,0.184713826649568,0.0513248672898625,0.287569600201715,0.184713826649568,6.62863804819696
BRA,2018,206984490,0.590688237381949,0.470154459541857,0.791903188274249,0.77155406746727,0.823004745245093,0.72486224066918,1130164.25,0.909831043732581,0.930232826605369,0.526783138077529,0.14563517421989,0.700708941508933,0.481633850542144,14677.0496539071,-14.8700850696465,7.258,0.544810864139005,0.711050681326973,0.94060981528597,0.168857858260057,0.961632730125061,0.99799908509121,0.985273727206093,0.961632730125061,0.0277822253291956,0.0014061124284903,0.0135871274000483,0.0277822253291956,6.60695739952727
CAN,2018,36355717,0.674007302901104,0.788338277155006,0.808408954225811,0.952754880071471,0.937486036568566,0.937710944308175,3079807.5,0.90287287060325,0.924540789314645,0.868597816653301,0.488762875346933,0.771222386688646,0.851777304713028,48023.4090932555,-14.716008147005,12.818,0.825965839282772,1,0.919851174769471,0.513209883779855,0.954401769120914,0.999337040167359,0.955006331658856,0.954401769120914,0.0337127046529851,0.000468160434435259,0.0412081032914882,0.0337127046529851,8.71423841637323
CHE,2018,8405475.75,0.970377831828449,0.947888260724636,0.823159324687845,0.856659145264601,0.873481144459823,1,1832038.75,0.973909990704813,0.918545840252956,1,0.7008944371675,0.775319130870113,1,69097.5065487884,-16.3230531518752,12.884,0.980210869017222,0.904602225471575,0.947723424390314,0.678610069581603,0.887696027359978,0.997420016319319,0.957402709104528,0.887696027359978,0.0863630288889691,0.00182930443181833,0.0392319732754224,0.0863630288889691,9.53768599520886
CHL,2018,18344507.25,0.507600711178026,0.642551950493901,0.686927948285768,0.783616287893311,0.802428119153629,0.787055452307865,317729.75,0.845635714445865,0.775615086388033,0.620382710397333,0.289664225335734,0.700018159273537,0.592580912685531,24617.8466545661,-15.2481855461168,10.817,0.500142965663366,0.738658097849827,0.788604685457362,0.130203639479476,0.871811226250114,0.99701214601514,0.945596318291305,0.871811226250114,0.0982113339373438,0.00208723752953833,0.0497056821346686,0.0982113339373438,8.11138881098396
CHN,2018,1391656250,0.757333721103,0.538173543466632,1,0.554836006594779,0.795464611257905,0.743267403898595,6040540.25,0.87248958091382,0.820669130558909,0.669903405125934,0.4238966613878,0.557463749262158,0.474552423621734,13847.2543001495,-14.282557303655,8.432,0.717472201245822,0.552284486176014,0.836647870743182,0.309387140748982,0.987978554381667,0.991846796191979,0.858338493290702,0.987978554381667,0.00866067190059706,0.00571003097197273,0.131856619793793,0.00866067190059706,5.73041313586017
CIV,2018,24138893.75,0.36409790737732,0.383713191770969,0.577654333191566,0.293073085816813,0.493823796836645,0.318415002381767,12051.75,0.219952003628495,0.131956081791607,0.153157245789196,NaN,NaN,NaN,4724.27220318134,-15.4334658045964,4.871,0.295117956871335,0.328122587658574,0.123103971686622,NaN,0.880301279044112,0.886317940680813,0.558506783479827,0.880301279044112,0.0910838619936559,0.0843701468724802,0.4202149214033,0.0910838619936559,6.07120168731228
CMR,2018,24251814,0.353008242618441,0.237176569885613,0.527582517587363,0.456704832964339,0.688295145027556,0.514433500666008,29701.5,0.287745666167573,0.0866525296557844,0.149124525840517,NaN,NaN,NaN,3645.44349445675,-13.816205646004,7.55,0.288333277908058,0.512403219304689,0.106094142470738,NaN,0.801090573929084,0.975987852102574,0.454210663311841,0.801090573929084,0.157872173941549,0.0172091130282843,0.519379922262082,0.157872173941549,5.0936660573335
COL,2018,48566653.75,0.571469606145547,0.433020044685917,0.669352543187442,0.663299557670996,0.769412106829921,0.673269291208629,175757.25,0.740168878358182,0.758805908793569,0.472664903703495,0.0480363718130405,0.592757676486259,0.418461713110826,14194.1100243857,-15.1589074380847,8.278,0.452270633888033,0.662330089681186,0.830533685179869,0.00268041118170631,0.793387981797636,0.997560438378088,0.971624871738685,0.793387981797636,0.166038510077216,0.0016819216363124,0.0258702534306674,0.166038510077216,6.48089904659333
CRI,2018,4924134.75,0.61685984986629,0.587395382644335,0.67572437811434,0.482440222520256,0.665101327171832,0.607937262422338,21685.25,0.531010868602622,0.476166918153066,0.531304230471685,0.378753850966114,0.845344332902099,0.556086421672904,19974.499744208,-15.668098947843,8.863,0.458671647126288,0.488701396264964,0.436151642749546,0.334316404397731,0.923840565556669,0.969595316370054,0.861305245806379,0.923840565556669,0.0567015244502344,0.0216457805960563,0.128408328175117,0.0567015244502344,7.12372228346642
CYP,2018,1175030.75,0.655550266345248,0.655407082167218,0.736246689052809,0.722944705184903,0.766017555331236,0.894610420625341,73443.75,0.532621765916372,0.481775176166484,0.659282769977243,0.687342016441993,0.660703241766967,0.722162159298042,37151.5943537018,-15.4510735204163,12.251,0.594171155724242,0.686801600423278,0.495153681039669,0.651865964425057,0.91865606561233,0.993492219103532,0.803510760762676,0.91865606561233,0.0610642050757836,0.00454541874871412,0.184392647459445,0.0610642050757836,7.36619206135597
CZE,2018,10584189.25,0.886903835189203,0.842728456522103,0.903736319387291,0.678171611231751,0.792128973054049,0.917424222057775,452854.75,0.90068819140274,0.867010657682117,0.726959927524578,0.568809309280029,0.690951181040736,0.681996604130148,37985.3144897942,-14.9955872073173,12.643,0.938096867100953,0.644760606538565,0.873645283727403,0.424349822968795,0.975855336257159,0.998212363062427,0.970561408579467,0.975855336257159,0.0175781719680725,0.00121820294237603,0.0272757888664258,0.0175781719680725,8.19958264906908
DEU,2018,82399516,0.94328233326588,0.842701203643596,0.978437627199867,0.881783385387436,0.875665387924404,0.907697452708749,4474618,0.97945276343177,0.995082953433067,0.946046355258908,0.859183276879762,0.983166615787465,0.830626666947381,52399.3165497178,-15.45878739232,13.297,0.921108644279133,0.855108511822437,0.998630894874134,0.884763084990037,0.983138430028693,0.998481542584867,0.996229771051628,0.983138430028693,0.0123853599813782,0.00104532921372224,0.00343677644695753,0.0123853599813782,8.12239729028224
DNK,2018,5742527.25,0.774230027775201,0.84197081783392,0.869161781033673,0.849869472314683,0.874797839239408,0.987701819767109,1027531.25,0.878682900469855,0.831318628467116,0.957055484081346,0.753520492929153,0.750437859095013,0.910839575733962,54653.2774794889,-15.7187507390349,12.281,0.789919692187492,0.920433417852802,0.920265581036934,0.817870569885572,0.988176802710869,0.99634606772256,0.945766435429438,0.988176802710869,0.0085736283289673,0.00263271137550256,0.0497385912669641,0.0085736283289673,8.74930708604151
DOM,2018,10454917.75,0.493070680864489,0.463704307527467,0.713732078469696,0.186822897149533,0.255716486046884,0.21286960940502,3126,0.398280577027589,0.367933143089636,0.333830131623457,NaN,NaN,NaN,16485.5327478913,-15.3360137583564,8.45,0.478131756103236,0.0609619502968999,0.367916014084421,NaN,0.943742011690118,0.684425044944208,0.843981215929694,0.943742011690118,0.0412345514808731,0.248352470768371,0.142512327591919,0.0412345514808731,6.17757456470624
DZA,2018,40974251.75,0.3190070599525,0.450996798490043,0.321529776703489,0.522774131628948,0.753016071999804,0.656140609369683,105344.25,0.442428085918377,0.425141679178539,0.24449594787218,NaN,NaN,NaN,11722.7955952257,-14.6276451683854,9.32,0.291008907008329,0.538478363247528,0.348096105238343,NaN,0.592143891672497,0.987112851975194,0.876185738098789,0.592143891672497,0.33307944387722,0.0090545297919101,0.112907137308157,0.33307944387722,6.76152995949269
ECU,2018,16643213.25,0.349355513869804,0.48826839351188,0.564330598533929,0.494743824593208,0.700407963354166,0.649879628818792,50151.25,0.339645915361234,0.403852610509237,0.327060714182257,NaN,NaN,NaN,11656.912801702,-14.9041787909986,9.067,0.275488104832882,0.493018112968858,0.339293367534022,NaN,0.749175889921777,0.985895343361813,0.796217508353381,0.749175889921777,0.204216155498724,0.00991821683283719,0.190014057454999,0.204216155498724,7.02676843257302
EGY,2018,95438953,0.520041527674021,0.317083180961173,0.821290740767198,0.604255329724411,0.80473449177062,0.671451298497242,388763.75,0.659624124101393,0.683467780535305,0.360642103779903,NaN,NaN,NaN,10936.76899342,-15.003703624254,8.561,0.57926932476799,0.629821472889164,0.661029730738717,NaN,0.960421265876333,0.995926353422218,0.946222971480975,0.960421265876333,0.0294500060391409,0.00284353658957061,0.0489922241571762,0.0294500060391409,5.3300225509221
ESP,2018,46579971,0.711270097534233,0.7151056327036,0.932214143673394,0.854997992038572,0.873840274697148,0.899090707734531,2353549.75,0.931484062893333,0.939322390552919,0.776450734463852,0.465942549055292,0.663429939386994,0.745172791869253,38910.1312653194,-15.5331149787321,10.547,0.814809677484764,0.904706681687772,0.918677390053145,0.52404525604956,0.984051581124938,0.999794466900857,0.973326446652395,0.984051581124938,0.0117143784630807,0.00013240583243155,0.0243816729099755,0.0117143784630807,7.82448101663799
EST,2018,1317639.5,0.7287067225403,0.796307142937429,0.848460308131223,0.672167389677437,0.77099058024531,0.906328060742315,101537.5,0.607448600566489,0.658132101509306,0.740153961098406,0.334603853461231,0.479184549978755,0.690484355001921,32991.8439989984,-14.6692308873649,12.902,0.7346745156619,0.701799226283987,0.585676917698966,0.322417825343772,0.982839891984299,0.997129540218515,0.932518936370285,0.982839891984299,0.0124633901724831,0.00196684884738993,0.0612193409396219,0.0124633901724831,8.49724495886696
FIN,2018,5499643.25,0.84643954315861,0.802273935578909,0.829268428408992,0.862512640322935,0.854763213734448,0.965473207195011,678663.75,0.94517278604488,0.876669985820237,0.973759583137121,0.632495558694549,0.974973907657924,0.854282628546693,46724.7738489137,-15.3672850136675,12.325,0.84690126321679,0.903057285821388,0.959438043414739,0.733569219453743,0.982222298939782,0.9995342525734,0.910867480316296,0.982222298939782,0.0127990141671881,0.0002997753051319,0.0831075866504887,0.0127990141671881,8.68843447337702
FRA,2018,66823081.5,0.825528791577002,0.742345579165851,0.946786515566857,0.844089689893127,0.863509334782187,0.890910624600005,3086161.25,0.893438719003865,0.947515787182901,0.891524377068536,0.996140654067116,0.689313293430959,0.833185933835596,44228.0003389958,-15.7450745931103,11.397,0.909885750631801,0.888245079822446,0.924639554784673,0.983163978749417,0.98600913808618,0.999193809020809,0.983732725591463,0.98600913808618,0.010131795170965,0.000539136078885982,0.0148639042494143,0.010131795170965,7.73989738548981
GAB,2018,2034914.75,0.233498040513124,0.586190865862571,0.290128619278025,0.280035785568083,0.445898241957648,0.502813123094902,5637.75,0.26064284380054,0.183675982214711,0.38297922042727,NaN,NaN,NaN,15155.0804070485,-15.1852781919216,8.404,0.171494134239939,0.28299086585697,0.259895934715264,NaN,0.378992180138645,0.859698586576822,0.549489452848526,0.378992180138645,0.573419721334523,0.105136342626542,0.427057980550296,0.573419721334523,7.76649253553471
GBR,2018,65811753.75,0.871591908456762,0.718013470236668,0.895442120206627,0.987869794108207,0.965528999422872,0.937796874770316,5481319.5,0.905120985034364,0.937626792566228,0.875008417259002,0.950134257203084,0.975863266418585,0.855909684423076,45994.8570811224,-15.6735779773515,12.825,0.956537304642313,0.986642206745366,0.927339209833481,0.940766186236545,0.979174124634926,0.999062610590318,0.975145855205988,0.979174124634926,0.0149934456413866,0.000675035194648863,0.0227670968502021,0.0149934456413866,7.63916332678879
GEO,2018,3726833.5,0.51533270013779,0.44241826572867,0.662284891004815,0.618238659532963,0.6858680863122,0.672775270109929,47931,0.415410468587968,0.478450852117557,0.486944603021039,NaN,NaN,NaN,13353.0001014538,-14.8806350796202,12.3,0.476462417825054,0.492310246603611,0.398801791155455,NaN,0.948502513604322,0.953088806952523,0.894258270322047,0.948502513604322,0.0373753840006792,0.0337565129813086,0.0966554524438876,0.0373753840006792,6.31467042289491
GHA,2018,28804930.5,0.337705042029992,0.39716549849231,0.572289198785321,0.53004213508294,0.69543951038816,0.543716692414928,43605.75,0.276201888474744,0.283050065350369,0.189113502033694,NaN,NaN,NaN,5013.67332371462,-15.0363504117545,7.542,0.29049329296449,0.508449906737895,0.240287982769277,NaN,0.696264114344488,0.980011788736639,0.79262426534101,0.696264114344488,0.250751723726387,0.014224678883359,0.190215045662376,0.250751723726387,6.33029208160048
